province,id_met,city,lat,lon,alt_sensor,alt_site
山西,53664,兴县,38.28,111.08,1013.6,1012.6
山西,53665,岚县,38.17,111.39,1186.0,1185.1
山西,53666,静乐,38.21,111.56,1214.1,1212.2
山西,53669,娄烦,38.05,111.48,1151.5,1150.3
山西,53673,原平,38.44,112.43,829.60,828.2
山西,53674,忻府区,38.24,112.42,870.7,869.9
山西,53676,定襄,38.30,112.59,760.9,759.4
山西,53677,尖草坪,37.56,112.29,807.4,806.5
山西,53678,阳曲,38.04,112.39,902.1,897.1
山西,53679,小店区,37.45,112.33,777.2,776.2
山西,53681,五台县豆村,38.50,113.22,1097.7,1096.2
山西,53685,盂县,38.04,113.25,953.8,953.2
山西,53687,平定,37.47,113.38,753.8,753.0
山西,53753,柳林,37.26,110.53,861.0,860.1
山西,53759,石楼,36.59,110.50,1110.7,1109.1
山西,53760,方山,37.53,111.14,1213.3,1212.4
山西,53763,古交,37.55,112.10,1008.0,1006.8
山西,53764,离石,37.30,111.06,951.7,950.8
山西,53767,中阳,37.20,111.10,1212.2,1213.1
山西,53768,孝义,37.09,111.45,774.3,773.4
山西,53769,汾阳,37.15,111.47,749.1,747.7
山西,53770,祁县,37.21,112.21,769.9,768.8
山西,53771,文水,37.25,112.03,751.3,750.0
山西,53772,太原,37.37,112.35,777.3,776.3
山西,53774,清徐,37.35,112.22,760.9,759.9
山西,53775,太谷,37.25,112.36,786.7,785.8
山西,53776,榆次,37.41,112.46,831.5,831.2
山西,53777,交城,37.32,112.09,760.2,759.3
山西,53778,平遥,37.10,112.13,780.9,780.3
山西,53780,寿阳,37.54,113.09,1067.6,1066.1
山西,53782,阳泉,37.56,113.37,768.9,767.2
山西,53783,昔阳,37.36,113.42,880.3,876.2
山西,53786,左权,37.05,113.20,1154.0,1152.5
山西,53787,榆社,37.04,112.59,1042.3,1041.4
山西,53788,和顺,37.20,113.34,1267.0,1265.7
山西,53852,永和,36.46,110.38,917.5,916.6
山西,53853,隰县,36.42,110.57,1053.6,1052.7
山西,53856,大宁,36.28,110.45,766.8,765.9
山西,53859,吉县,36.06,110.40,852.3,851.3
山西,53860,交口,36.59,111.10,1407.2,1406.7
山西,53861,襄汾,35.53,111.23,460.5,463.5
山西,53862,灵石,36.51,111.48,812.5,811.7
山西,53863,介休,37.02,111.55,745.4,743.9
山西,53864,蒲县,36.24,111.06,1031.1,1030.6
山西,53865,汾西,36.39,111.33,1013.1,1011.9
山西,53866,洪洞,36.14,111.40,464.1,462.8
山西,53868,临汾,36.04,111.30,450.4,449.5
山西,53869,霍州,36.35,111.42,551.2,550.0
山西,53871,武乡,36.50,112.51,965.8,964.1
山西,53872,沁县,36.46,112.41,961.6,960.7
山西,53873,长子,36.06,112.52,952.5,951.1
山西,53874,古县,36.15,111.54,650.0,648.7
山西,53875,沁源,36.31,112.21,1001.0,1000.0
山西,53877,安泽,36.10,112.15,861.0,860.1
山西,53878,黎城,36.31,113.23,769.1,767.9
山西,53879,屯留,36.19,112.53,953.2,952.3
山西,53880,潞城,36.20,113.14,948.9,947.6
山西,53882,长治,36.04,113.02,1047.9,1046.9
山西,53884,襄垣,36.31,113.02,878.8,877.9
山西,53885,壶关,36.07,113.12,1123.2,1122.0
山西,53888,平顺,36.12,113.26,1088.6,1089.2
山西,53953,乡宁,35.58,110.51,966.2,965.3
山西,53954,稷山,35.37,110.58,433.5,433.5
山西,53956,万荣,35.24,110.50,589.6,588.4
山西,53957,河津,35.37,110.43,460.0,459.2
山西,53958,临猗,35.10,110.47,436.7,435.6
山西,53959,盐湖,35.03,111.03,366.7,365.0
山西,53961,曲沃,35.39,111.29,473.4,472.6
山西,53962,翼城,35.44,111.42,585.3,584.5
山西,53963,侯马,35.39,111.22,435.1,433.8
山西,53964,新绛,35.37,111.13,431.8,430.8
山西,53965,绛县,35.31,111.34,761.9,761.0
山西,53966,浮山,35.59,111.50,818.1,817.2
山西,53967,闻喜,35.20,111.12,469.8,468.3
山西,53968,垣曲,35.17,111.40,505.9,505
山西,53970,沁水,35.42,112.12,887.1,887.3
山西,53973,高平,35.46,112.57,836.6,837.3
山西,53975,阳城,35.29,112.24,661.1,659.5
山西,53976,晋城,35.30,112.52,753.6,752.6
山西,53981,陵川,35.47,113.16,1313.2,1311.6
山西,57052,永济,34.53,110.27,355.1,354.1
山西,57053,芮城,34.42,110.43,507.1,505.7
山西,57060,夏县,35.10,111.14,404.2,402.9
山西,57061,平陆,34.50,111.12,412.6,410.7
陕西,53567,府谷,39.01,111.00,1025.1,1024.3
陕西,53646,榆林,38.16,109.47,1157.8,1157.0
陕西,53651,神木,38.49,110.28,1099.1,1098.0
陕西,53658,佳县,38.02,110.29,895.4,894.4
陕西,53725,定边,37.35,107.35,1361.2,1360.3
陕西,53735,靖边,37.37,108.48,1337.8,1336.7
陕西,53738,吴旗,36.55,108.10,1331.1,1331.4
陕西,53740,横山,37.56,109.14,1107.5,1111.0
陕西,53748,子长,37.11,109.42,1064.4,1063.3
陕西,53750,米脂,37.46,110.11,931.6,931.0
陕西,53751,子洲,37.36,110.03,895.8,894.6
陕西,53754,绥德,37.30,110.13,930.7,929.7
陕西,53756,吴堡,37.31,110.43,745.0,744.0
陕西,53757,清涧,37.07,110.07,938.8,938.0
陕西,53832,志丹,36.46,108.46,1220.0,1218.8
陕西,53841,安塞,36.53,109.19,1069.1,1068.3
陕西,53848,甘泉,36.16,109.21,1005.4,1005.5
陕西,53850,延川,36.53,110.11,805.7,804.9
陕西,53854,延长,36.35,110.04,805.5,804.8
陕西,53857,宜川,36.04,110.11,841.1,840.3
陕西,53929,长武,35.12,107.48,1206.8,1206.5
陕西,53931,富县,36.00,109.22,984.8,984.0
陕西,53938,旬邑,35.10,108.18,1277.9,1277.0
陕西,53941,白水,35.11,109.35,807.1,804.4
陕西,53942,洛川,35.46,109.25,1156.9,1155.9
陕西,53944,黄陵,35.34,109.15,857.3,863.0
陕西,53945,宜君,35.26,109.04,1394.4,1395.2
陕西,53946,黄龙,35.36,109.49,1091.0,1091.0
陕西,53947,铜川,35.05,109.04,979.7,978.9
陕西,53948,蒲城,34.57,109.35,499.9,499.2
陕西,53949,澄城,35.11,109.55,680.4,679.1
陕西,53950,合阳,35.14,110.09,709.9,708.8
陕西,57003,陇县,34.54,106.50,925.1,924.2
陕西,57016,宝鸡,34.21,107.08,613.7,612.4
陕西,57020,宝鸡县,34.22,107.24,564.3,563.0
陕西,57021,千阳,34.39,107.08,751.5,751.6
陕西,57022,麟游,34.41,107.47,1026.4,1026.3
陕西,57023,彬县,35.01,108.07,920.6,919.9
陕西,57024,岐山,34.27,107.39,671.1,669.6
陕西,57025,凤翔,34.31,107.23,782.0,781.1
陕西,57026,扶风,34.22,107.53,586.9,585.9
陕西,57027,眉县,34.16,107.44,518.4,517.6
陕西,57028,太白,34.02,107.19,1544.4,1543.6
陕西,57029,礼泉,34.30,108.29,544.4,543.2
陕西,57030,永寿,34.42,108.09,995.4,994.6
陕西,57031,淳化,34.49,108.33,1013.5,1012.7
陕西,57033,泾阳,34.33,108.49,429.0,428.1
陕西,57034,武功,34.15,108.13,449.2,447.8
陕西,57035,乾县,34.33,108.14,636.7,636.8
陕西,57037,耀县,34.56,108.59,711.8,710.0
陕西,57038,兴平,34.17,108.27,411.5,410.9
陕西,57041,三原,34.38,108.55,425.5,424.0
陕西,57042,富平,34.47,109.11,472.3,470.9
陕西,57043,大荔,34.48,109.58,352.3,351.4
陕西,57045,渭南,34.31,109.29,354.3,349.8
陕西,57046,华山,34.29,110.05,2057.9,2064.9
陕西,57048,秦都,34.24,108.43,473.4,472.8
陕西,57054,潼关,34.33,110.14,557.1,556.3
陕西,57055,华阴,34.33,110.05,352.5,351.3
陕西,57057,洛南,34.06,110.09,964.2,963.4
陕西,57106,略阳,33.19,106.09,797.3,794.2
陕西,57113,凤县,33.54,106.32,986.7,985.9
陕西,57119,勉县,33.10,106.42,552.2,548.1
陕西,57123,杨凌,34.17,108.04,506.8,506.0
陕西,57124,留坝,33.38,106.56,1033.3,1032.1
陕西,57127,汉中,33.04,107.02,510.7,509.5
陕西,57128,城固,33.10,107.20,487.0,486.4
陕西,57131,泾河,34.26,108.58,411.0,410.0
陕西,57134,佛坪,33.31,107.59,827.9,827.2
陕西,57137,宁陕,33.19,108.19,802.0,802.4
陕西,57140,柞水,33.40,109.07,819.4,818.2
陕西,57143,商县,33.52,109.58,743.8,742.2
陕西,57144,镇安,33.26,109.09,696.2,693.7
陕西,57153,丹凤,33.41,110.20,582.5,581.7
陕西,57154,商南,33.32,110.54,523.8,523.0
陕西,57155,山阳,33.33,109.52,661.0,660.2
陕西,57211,宁强,32.50,106.15,837.1,836.1
陕西,57213,南郑,33.00,106.56,537.5,536.5
陕西,57231,紫阳,32.32,108.32,505.0,503.8
陕西,57232,石泉,33.03,108.16,485.0,484.9
陕西,57233,汉阴,32.54,108.30,414.3,413.1
陕西,57238,镇巴,32.32,107.54,695.1,693.9
陕西,57242,旬阳,32.51,109.22,286.5,285.5
陕西,57245,安康,32.43,109.02,291.7,290.8
陕西,57247,岚皋,32.19,108.54,439.5,438.5
陕西,57248,平利,32.24,109.20,430.0,431.0
陕西,57254,白河,32.49,110.07,323.7,322.5
陕西,57343,镇坪,31.54,109.32,994.6,995.8
上海,58361,闵行,31.06,121.22,10.2,5.5
上海,58362,宝山,31.24,121.27,6.7,5.5
上海,58365,嘉定,31.22,121.15,9.2,4.4
上海,58366,崇明,31.40,121.30,5.8,4.3
上海,58367,徐家汇,31.12,121.26,8.6,4.6
上海,58369,南汇,31.03,121.47,6.2,5.0
上海,58370,浦东,31.14,121.32,8.1,4.4
上海,58460,金山,30.44,121.21,6.2,5.2
上海,58461,青浦,31.08,121.07,8.5,4.0
上海,58462,松江,31.02,121.14,9.1,4.2
上海,58463,奉贤,30.53,121.30,9.5,4.6
四川,56038,石渠,32.59,98.06,4201.0,4200.0
四川,56079,若尔盖,33.35,102.58,3442.6,3441.4
四川,56097,九寨沟,33.16,104.15,1441.7,1440.5
四川,56144,德格,31.48,98.35,3185.0,3184.0
四川,56146,甘孜,31.37,100.00,3394.6,3393.5
四川,56147,白玉,31.13,98.50,3261.3,3260.0
四川,56152,色达,32.17,100.20,3895.8,3893.9
四川,56158,炉霍,31.24,100.40,3251.4,3250.0
四川,56164,壤塘,32.16,100.59,3286.0,3284.8
四川,56167,道孚,30.59,101.07,2959.2,2957.2
四川,56168,金川,31.29,102.04,2170.1,2168.9
四川,56171,阿坝,32.54,101.42,3276.3,3275.1
四川,56172,马尔康,31.54,102.14,2666.3,2664.4
四川,56173,红原,32.48,102.33,3492.8,3491.6
四川,56178,小金,31.00,102.21,2439.2,2438
四川,56180,茂县,31.41,103.51,1591.3,1590.1
四川,56181,崇州,30.41,103.42,543.3,541.7
四川,56182,松潘,32.40,103.36,2882.5,2881.3
四川,56183,汶川,31.30,103.37,1371.3,1370.1
四川,56184,理县,31.26,103.10,1897.9,1896.7
四川,56185,黑水,32.05,102.59,2401.3,2400.1
四川,56186,绵竹,31.20,104.12,590.2,589.0
四川,56187,温江,30.45,103.52,548.9,547.7
四川,56188,都江堰,31.00,103.40,699.7,698.5
四川,56189,彭州,30.59,103.56,582.9,581.7
四川,56197,什邡,31.09,104.10,536.8,535.7
四川,56198,德阳 ,31.19,104.30,526.7,525.7
四川,56199,中江,31.02,104.41,424.7,423.5
四川,56247,巴塘,30.00,99.06,2590.2,2589.2
四川,56251,新龙,30.56,100.19,2999.2,3000.0
四川,56257,理塘,30.00,100.16,3950.5,3948.9
四川,56263,丹巴,30.53,101.53,1951.0,1949.7
四川,56267,雅江,30.02,101.01,2602.2,2600.9
四川,56272,郫县,30.49,103.53,559.7,558.5
四川,56273,宝兴,30.23,102.49,1023.2,1022.0
四川,56276,新津,30.27,103.49,468.2,467.0
四川,56278,天全,30.04,102.46,758.0,755.8
四川,56279,芦山,30.09,102.56,683.9,682.7
四川,56280,名山,30.05,103.07,692.4,691.3
四川,56281,蒲江,30.11,103.30,512.0,510.8
四川,56284,邛崃,30.27,103.26,519.5,518.5
四川,56285,大邑,30.36,103.31,525.3,523.9
四川,56286,龙泉驿,30.33,104.15,516.3,515.1
四川,56288,双流,30.35,103.55,495.8,494.6
四川,56289,彭山,30.12,103.52,438.2,437.0
四川,56290,新都,30.47,104.11,515.7,514.5
四川,56296,金堂,30.51,104.26,449.5,448.4
四川,56297,仁寿,30.01,104.09,437.7,436.5
四川,56298,资阳,30.08,104.36,417.9,417.0
四川,56357,稻城,29.03,100.18,3728.6,3727.7
四川,56371,泸定,29.55,102.14,1322.4,1321.2
四川,56373,荥经,29.47,102.51,763.7,763.2
四川,56374,康定,30.03,101.58,2615.5,2615.7
四川,56376,汉源,29.21,102.38,1098.7,1098.0
四川,56378,石棉,29.14,102.21,891.9,890.7
四川,56380,洪雅,29.53,103.21,572.4,571.2
四川,56381,丹棱,30.04,103.30,631.4,630.2
四川,56382,夹江,29.44,103.36,408.3,407.1
四川,56383,青神,29.50,103.52,456.4,455.2
四川,56384,峨眉,29.36,103.29,447.9,446.7
四川,56385,峨眉山,29.31,103.20,3048.3,3047.4
四川,56386,乐山,29.34,103.45,425.2,424.2
四川,56387,峨边,29.14,103.16,643.4,642.2
四川,56389,犍为,29.12,103.57,388.8,387.6
四川,56390,井研,29.40,104.04,405.6,404.4
四川,56391,眉山,30.05,103.49,416.6,415.4
四川,56393,资中,29.46,104.51,370.9,369.4
四川,56394,荣县,29.27,104.26,385.3,384.1
四川,56395,威远,29.31,104.40,349.5,351.1
四川,56396,自贡,29.21,104.46,353.8,352.6
四川,56399,富顺,29.11,104.59,307.4,306.2
四川,56441,得荣,28.43,99.17,2424.1,2422.9
四川,56443,乡城,28.56,99.48,2843.1,2842.0
四川,56459,木里,27.56,101.16,2424.6,2426.5
四川,56462,九龙,29.00,101.30,2931.4,2925.0
四川,56473,甘洛,28.57,102.46,1061.5,1060.3
四川,56474,冕宁,28.33,102.10,1775.2,1774.0
四川,56475,越西,28.39,102.31,1660.1,1659.5
四川,56478,喜德,28.18,102.26,1819.3,1818.1
四川,56479,昭觉,28.00,102.51,2133.7,2132.4
四川,56480,马边,28.49,103.32,565.2,564.1
四川,56485,雷波,28.16,103.35,1254.8,1255.8
四川,56487,美姑,28.20,103.08,1945.1,1943.9
四川,56490,沐川,28.57,103.54,425.2,424.0
四川,56491,宜宾县,28.42,104.34,288.2,287.0
四川,56492,宜宾,28.48,104.36,342.1,340.8
四川,56493,南溪,28.51,104.58,294,292.8
四川,56494,屏山,28.39,104.09,463.2,462.0
四川,56496,兴文,28.19,105.14,330.0,358.2
四川,56498,筠连,28.09,104.30,550.2,549.0
四川,56499,珙县,28.23,104.47,369.4,368.2
四川,56565,盐源,27.26,101.31,2545.0,2545.0
四川,56569,德昌,27.25,102.11,1381.2,1380.0
四川,56571,西昌,27.54,102.16,1592.7,1590.9
四川,56575,普格,27.22,102.33,1429.2,1428.0
四川,56578,宁南,27.04,102.45,994.8,993.6
四川,56580,布拖,27.43,102.48,2461.5,2460.0
四川,56584,金阳,27.42,103.15,1093.7,1093.0
四川,56592,高县,28.26,104.31,360.9,359.7
四川,56593,长宁,28.35,104.55,281.9,279.1
四川,56665,盐边,26.41,101.51,1141.5,1140.3
四川,56666,攀枝花,26.35,101.43,1225.9,1224.8
四川,56670,米易,26.55,102.07,1138.3,1136.9
四川,56671,会理,26.39,102.15,1788.6,1787.3
四川,56674,仁和,26.30,101.44,1109.1,1108.0
四川,56675,会东,26.39,102.35,1695.7,1694.5
四川,57204,青川,32.34,105.13,783.2,782.0
四川,57206,广元,32.26,105.51,513.5,513.8
四川,57208,剑阁,32.17,105.31,545.7,544.5
四川,57216,南江,32.21,106.50,580.5,579.3
四川,57217,旺苍,32.14,106.17,486.9,485.7
四川,57237,万源,32.04,108.02,675.0,674.0
四川,57303,苍溪,31.44,105.55,461.1,459.9
四川,57306,阆中,31.35,105.58,385.4,382.6
四川,57307,三台,31.06,105.05,406.1,404.9
四川,57308,盐亭,31.13,105.23,422.5,421.3
四川,57309,西充,30.59,105.53,379.4,378.4
四川,57313,巴中,31.52,106.46,419.0,417.7
四川,57314,南部,31.21,106.04,406.9,405.7
四川,57315,仪陇,31.32,106.24,656.8,655.7
四川,57317,蓬安,31.02,106.25,326.1,324.9
四川,57318,营山,31.04,106.33,339.7,338.5
四川,57320,通江,31.56,107.13,483.1,482.4
四川,57324,平昌,31.35,107.05,365.1,364.2
四川,57326,宣汉,31.22,107.43,390.5,389.4
四川,57328,达川,31.12,107.30,344.4,344.9
四川,57329,开江,31.06,107.51,468.5,467.5
四川,57401,射洪,30.52,105.22,384.3,383.3
四川,57402,蓬溪,30.46,105.42,395.5,394.5
四川,57405,遂宁,30.30,105.33,355.3,355.0
四川,57407,乐至,30.17,105.02,463.8,462.6
四川,57408,安岳,30.07,105.21,339.6,338.4
四川,57411,高坪,30.47,106.06,311.0,309.7
四川,57413,渠县,30.51,106.58,296.2,295.1
四川,57414,岳池,30.31,106.27,404.9,403.7
四川,57415,广安,30.32,106.38,395.5,394.5
四川,57416,邻水,30.20,106.56,392.5,391.5
四川,57417,武胜,30.21,106.17,317.1,315.9
四川,57420,大竹,30.45,107.11,419.0,418.0
四川,57503,东兴区,29.37,105.07,351.4,349.7
四川,57507,隆昌,29.20,105.18,386.9,385.7
四川,57508,泸县,29.09,105.22,295.0,301.0
四川,57600,江安,28.43,105.04,421.8,420.9
四川,57603,合江,28.49,105.50,284.4,283.4
四川,57608,叙永,28.10,105.26,378.6,377.5
天津,54428,蓟县,40.02,117.24,16.9,15.7
天津,54523,武清,39.23,117.01,5.7,4.5
天津,54525,宝坻,39.44,117.17,6.3,5.1
天津,54526,东丽区,39.05,117.20,2.6,1.9
天津,54527,天津,39.05,117.03,4.3,3.5
天津,54528,北辰区,39.14,117.08,4.6,3.4
天津,54529,宁河,39.21,117.49,5.1,3.9
天津,54530,汉沽区,39.14,117.46,2.5,1.3
天津,54619,静海,38.55,116.55,6.7,5.5
天津,54622,津南区,38.59,117.22,3.9,3.7
天津,54623,塘沽,39.03,117.43,5.7,4.8
天津,54645,大港,38.51,117.28,3.4,2.2
西藏,55228,狮泉河,32.30,80.05,4279.8,4278.6
西藏,55248,改则,32.09,84.25,4416.1,4414.9
西藏,55299,那曲,31.29,92.04,4508.2,4507.0
西藏,55437,普兰,30.17,81.15,3901.2,3900.0
西藏,55493,当雄,30.29,91.06,4201.2,4200.0
西藏,55569,拉孜,29.05,87.36,4001.2,4000.0
西藏,55572,南木林,29.41,89.06,4001.3,4000.0
西藏,55593,墨竹工卡,29.51,91.44,3805.1,3804.0
西藏,55597,琼结,29.02,91.41,3741.2,3740.0
西藏,55598,泽当,29.16,91.46,3561.5,3560.0
西藏,55655,聂拉木,28.11,85.58,3811.2,3810.0
西藏,55664,定日,28.38,87.05,4301.2,4300.0
西藏,55680,江孜,28.55,89.36,4041.2,4040.0
西藏,56116,丁青,31.25,95.36,3874.3,3873.1
西藏,56128,类乌齐,31.13,96.36,3811.2,3810.0
西藏,56137,昌都,31.09,97.10,3316.2,3315.0
西藏,56223,洛隆,30.45,95.50,3641.2,3640.0
西藏,56227,波密,29.52,95.46,2737.2,2736.0
西藏,56228,八宿,30.03,96.55,3261.0,3260.0
西藏,56312,林芝,29.40,94.20,2993.0,2991.8
西藏,56317,米林,29.13,94.13,2951.2,2950.0
西藏,56331,左贡,29.40,97.50,3781.2,3780.0
西藏,56434,察隅,28.39,97.28,2328.8,2327.6
新疆,51053,哈巴河,48.03,86.24,533.7,532.6
新疆,51058,阿克达拉,47.06,87.58,564.3,563.3
新疆,51060,布尔津,47.42,86.52,475.6,473.9
新疆,51068,福海,47.07,87.28,502.7,500.9
新疆,51076,阿勒泰,47.44,88.05,736.5,735.3
新疆,51087,富蕴,46.59,89.31,809.7,807.5
新疆,51133,塔城,46.44,83.00,536.0,534.9
新疆,51137,裕民,46.12,82.56,715.7,715.4
新疆,51145,额敏,46.33,83.39,523.6,521.6
新疆,51156,和布克赛尔,46.47,85.43,1294.2,1291.6
新疆,51232,阿拉山口,45.11,82.34,337.1,336.1
新疆,51238,博乐,44.54,82.04,533.2,532.2
新疆,51241,托里,45.56,83.36,1077.1,1077.8
新疆,51243,克拉玛依,45.37,84.51,450.7,449.5
新疆,51334,精河,44.34,82.49,330.2,329.2
新疆,51357,沙湾,44.20,85.37,524.3,522.2
新疆,51359,玛纳斯,44.19,86.12,473.6,471.4
新疆,51367,呼图壁,44.10,86.51,576.2,575.1
新疆,51368,昌吉,44.07,87.19,516.7,515.7
新疆,51369,米泉,43.58,87.39,601.2,600.3
新疆,51377,阜康,44.10,87.55,547.9,547.0
新疆,51378,吉木萨尔,44.01,89.10,735.9,734.9
新疆,51468,天山大西沟,43.06,86.50,3543.8,3539.0
新疆,51469,鲁木齐牧试,43.27,87.11,1928.5,1930.0
新疆,51470,天池,43.53,88.07,1943.3,1942.5
新疆,51477,达坂城,43.21,88.19,1104.4,1103.5
新疆,51482,木垒,43.50,90.17,1272.5,1271.5
新疆,51526,库米什,42.14,88.13,924.0,922.4
新疆,51542,巴音布鲁克,43.02,84.09,2459.4,2458.0
新疆,51567,焉耆,42.05,86.34,1056.5,1055.3
新疆,51571,托克逊,42.48,88.38,2.0,1.0
新疆,51572,吐鲁番东坎,42.50,89.15,-47.4,-48.7
新疆,51573,吐鲁番,42.56,89.12,35.2,34.5
新疆,51627,乌什,41.13,79.14,1397.7,1395.8
新疆,51628,阿克苏,41.10,80.14,1105.0,1103.8
新疆,51636,新和,41.33,82.39,1010.8,1009.8
新疆,51639,沙雅,41.14,82.47,982.5,980.4
新疆,51656,库尔勒,41.45,86.08,932.5,931.5
新疆,51704,阿图什,39.43,76.10,1299.5,1298.7
新疆,51705,乌恰,39.43,75.15,2176.7,2175.7
新疆,51707,伽师,39.30,76.44,1209.6,1208.6
新疆,51709,喀什,39.29,75.45,1386.7,1385.6
新疆,51717,岳普湖,39.15,76.47,1207.8,1206.3
新疆,51720,柯坪,40.30,79.03,1162.5,1161.8
新疆,51722,阿瓦提,40.39,80.24,1045.1,1044.3
新疆,51730,阿拉尔,40.33,81.16,1013.1,1012.2
新疆,51747,塔中,39.00,83.40,1100.0,1099.3
新疆,51765,铁干里克,40.38,87.42,847.7,846.0
新疆,51802,英吉沙,38.56,76.10,1299.1,1297.5
新疆,51810,麦盖提,38.55,77.38,1179.2,1178.2
新疆,51811,莎车,38.26,77.16,1232.2,1231.2
新疆,51814,叶城,37.55,77.24,1360.4,1360.4
新疆,51815,泽普,38.12,77.16,1275.7,1274.7
新疆,51818,皮山,37.37,78.17,1376.4,1375.4
新疆,51826,策勒,37.01,80.48,1337.0,1336.5
新疆,51827,墨玉,37.10,79.38,1350.1,1348.9
新疆,51828,和田,37.08,79.56,1376.0,1375.0
新疆,51829,洛浦,37.05,80.10,1349.0,1347.9
新疆,51839,民丰,37.04,82.43,1410.5,1409.5
新疆,51855,且末,38.09,85.33,1248.4,1247.2
新疆,51931,于田,36.51,81.39,1423.3,1422.0
新疆,52101,巴里坤,43.36,93.03,1680.4,1679.4
新疆,52112,淖毛湖,43.45,94.59,480.0,479.0
新疆,52118,伊吾,43.16,94.42,1729.6,1728.6
新疆,52203,哈密,42.49,93.31,738.3,737.2
新疆,52313,红柳河,41.32,94.40,1574.8,1573.8
云南,56444,德钦,28.29,98.55,3320.8,3319.0
云南,56483,绥江,28.35,103.57,494.5,496.6
云南,56489,永善,28.14,103.38,876.3,877.2
云南,56497,盐津,28.06,104.14,433.3,448.8
云南,56533,贡山,27.45,98.40,1587.7,1583.3
云南,56543,香格里拉,27.50,99.42,3277.6,3276.7
云南,56548,维西,27.10,99.17,2326.0,2326.1
云南,56567,宁蒗,27.18,100.51,2242.3,2240.5
云南,56582,大关,27.45,103.54,1177.0,1176.2
云南,56585,鲁甸,27.11,103.32,1916.0,1916.0
云南,56586,昭通,27.21,103.43,1950.0,1949.5
云南,56594,彝良,27.38,104.03,884.0,880.4
云南,56595,镇雄,27.25,104.52,1644.3,1645.2
云南,56596,威信,27.51,105.03,1176.5,1177.2
云南,56641,福贡,26.54,98.52,1191.5,1189.7
云南,56643,六库,25.52,98.51,950.6,949.9
云南,56645,兰坪,26.25,99.25,2345.9,2344.9
云南,56646,剑川,26.32,99.55,2193.5,2191.4
云南,56649,洱源,26.06,99.58,2059.9,2059.9
云南,56651,丽江,26.51,100.13,2382.1,2380.9
云南,56652,永胜,26.41,100.45,2131.0,2130.5
云南,56654,鹤庆,26.35,100.11,2196.8,2195.4
云南,56664,华坪,26.38,101.16,1230.8,1230.8
云南,56669,永仁,26.03,101.40,1534.1,1531.3
云南,56673,巧家,26.55,102.55,894.9,893.9
云南,56684,会泽,26.24,103.15,2189.3,2188.3
云南,56688,东川,26.06,103.10,1253.4,1254.1
云南,56697,宣威,26.13,104.05,1987.4,1984.2
云南,56739,腾冲,24.59,98.30,1696.9,1695.9
云南,56742,云龙,25.54,99.22,1663.9,1658.5
云南,56745,漾濞,25.41,99.57,1627.2,1626.1
云南,56746,永平,25.28,99.31,1618.3,1616.7
云南,56748,保山,25.07,99.11,1651.2,1652.2
云南,56751,大理,25.42,100.11,1991.6,1990.5
云南,56752,宾川,25.50,100.34,1440.3,1438.7
云南,56755,弥渡,25.21,100.29,1670.0,1668.5
云南,56757,巍山,25.16,100.17,1744.0,1742.1
云南,56761,大姚,25.43,101.19,1873.7,1878.1
云南,56764,姚安,25.32,101.14,1875.2,1873.5
云南,56766,牟定,25.18,101.31,1821.6,1822.0
云南,56767,南华,25.11,101.17,1858.3,1857.4
云南,56772,富民,25.14,102.30,1694.4,1692.7
云南,56774,武定,25.32,102.25,1712.0,1710.7
云南,56777,禄丰,25.09,102.04,1566.8,1566.1
云南,56778,昆明,25.00,102.39,1889.1,1888.1
云南,56782,马龙,25.25,103.33,2064.8,2067.1
云南,56783,曲靖,25.30,103.48,1906.3,1906.2
云南,56785,嵩明,25.21,103.05,1916.7,1915.7
云南,56790,富源,25.41,104.15,1920.5,1925.8
云南,56835,陇川,24.04,97.49,958.7,959.1
云南,56836,盈江,24.42,97.57,828.1,826.7
云南,56839,镇康,23.46,98.49,994.5,995.3
云南,56840,粱河,24.49,98.18,1013.7,1012.9
云南,56841,龙陵,24.36,98.41,1527.6,1528.0
云南,56842,施甸,24.44,99.11,1473.4,1471.2
云南,56843,昌宁,24.50,99.37,1650.2,1650.6
云南,56844,芒市,24.26,98.35,915.0,913.8
云南,56846,凤庆,24.35,99.56,1569.8,1569.0
云南,56849,永德,24.02,99.14,1607.2,1606.2
云南,56851,南涧,25.02,100.31,1378.6,1377.2
云南,56854,云县,24.27,100.08,1108.1,1108.6
云南,56856,景东,24.28,100.52,1163.5,1162.3
云南,56862,双柏,24.41,101.36,1966.0,1968.1
云南,56863,安宁,24.56,102.29,1850.0,1848.0
云南,56867,镇沅,23.59,101.07,1107.2,1105.4
云南,56869,新平,24.04,101.58,1498.2,1497.5
云南,56870,易门,24.39,102.11,1597.7,1600.9
云南,56871,晋宁,24.39,102.36,1894.2,1893.1
云南,56873,澄江,24.41,102.55,1788.5,1796.3
云南,56875,玉溪,24.20,102.33,1717.5,1716.9
云南,56876,江川,24.17,102.46,1732.5,1731.1
云南,56878,通海,24.08,102.45,1802.4,1801.8
云南,56879,华宁,24.11,102.55,1698.9,1702.6
云南,56880,宜良,24.55,103.10,1532.9,1532.5
云南,56881,石林,24.45,103.16,1694.7,1695.8
云南,56882,呈贡,24.53,102.48,1909.2,1906.6
云南,56883,师宗,24.49,103.59,1901.9,1900.9
云南,56885,弥勒,24.24,103.27,1416.7,1415.5
云南,56886,泸西,24.32,103.46,1705.5,1704.3
云南,56889,丘北,24.03,104.10,1518.5,1518.7
